,Year,Province,Gender,Cause of death,Total,lat,lng,Country
195777,2022,Northwest Territories,Males,"Congenital malformations, deformations and chromosomal abnormalities ",0.0,64.8255, -124.8457,Canada
195781,2022,Northwest Territories,Males,COVID-19 ,11.0,64.8255, -124.8457,Canada
195785,2022,Northwest Territories,Males,Accidents (unintentional injuries) ,11.0,64.8255, -124.8457,Canada
195789,2022,Northwest Territories,Males,Intentional self-harm (suicide) ,15.0,64.8255, -124.8457,Canada
195793,2022,Northwest Territories,Males,Assault (homicide) ,0.0,64.8255, -124.8457,Canada
195797,2022,Northwest Territories,Males,Legal intervention ,0.0,64.8255, -124.8457,Canada
195801,2022,Northwest Territories,Males,Operations of war and their sequelae ,0.0,64.8255, -124.8457,Canada
195805,2022,Northwest Territories,Males,Complications of medical and surgical care ,0.0,64.8255, -124.8457,Canada
195809,2022,Northwest Territories,Males,Other causes of death,48.0,64.8255, -124.8457,Canada
195817,2022,Northwest Territories,Females,Salmonella infections ,0.0,64.8255, -124.8457,Canada
195821,2022,Northwest Territories,Females,Shigellosis and amoebiasis ,0.0,64.8255, -124.8457,Canada
195825,2022,Northwest Territories,Females,Tuberculosis ,0.0,64.8255, -124.8457,Canada
195829,2022,Northwest Territories,Females,Whooping cough ,0.0,64.8255, -124.8457,Canada
195833,2022,Northwest Territories,Females,Scarlet fever and erysipelas ,0.0,64.8255, -124.8457,Canada
195837,2022,Northwest Territories,Females,Meningococcal infection ,0.0,64.8255, -124.8457,Canada
195841,2022,Northwest Territories,Females,Sepsis ,0.0,64.8255, -124.8457,Canada
195845,2022,Northwest Territories,Females,Syphilis ,0.0,64.8255, -124.8457,Canada
195849,2022,Northwest Territories,Females,Acute poliomyelitis ,0.0,64.8255, -124.8457,Canada
195853,2022,Northwest Territories,Females,Arthropod-borne viral encephalitis ,0.0,64.8255, -124.8457,Canada
195857,2022,Northwest Territories,Females,Measles ,0.0,64.8255, -124.8457,Canada
195861,2022,Northwest Territories,Females,Viral hepatitis ,0.0,64.8255, -124.8457,Canada
195865,2022,Northwest Territories,Females,Human immunodeficiency virus ,0.0,64.8255, -124.8457,Canada
195869,2022,Northwest Territories,Females,Malaria ,0.0,64.8255, -124.8457,Canada
195873,2022,Northwest Territories,Females,Malignant neoplasms ,33.0,64.8255, -124.8457,Canada
195877,2022,Northwest Territories,Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour ",0.0,64.8255, -124.8457,Canada
195881,2022,Northwest Territories,Females,Anaemias ,0.0,64.8255, -124.8457,Canada
195885,2022,Northwest Territories,Females,Diabetes mellitus ,1.0,64.8255, -124.8457,Canada
195889,2022,Northwest Territories,Females,Nutritional deficiencies ,0.0,64.8255, -124.8457,Canada
195893,2022,Northwest Territories,Females,Meningitis ,0.0,64.8255, -124.8457,Canada
195897,2022,Northwest Territories,Females,Parkinson's disease ,0.0,64.8255, -124.8457,Canada
195901,2022,Northwest Territories,Females,Alzheimer's disease ,0.0,64.8255, -124.8457,Canada
195905,2022,Northwest Territories,Females,Diseases of heart ,22.0,64.8255, -124.8457,Canada
195909,2022,Northwest Territories,Females,Essential hypertension and hypertensive renal disease ,1.0,64.8255, -124.8457,Canada
195913,2022,Northwest Territories,Females,Cerebrovascular diseases ,5.0,64.8255, -124.8457,Canada
195917,2022,Northwest Territories,Females,Atherosclerosis ,0.0,64.8255, -124.8457,Canada
195921,2022,Northwest Territories,Females,Aortic aneurysm and dissection ,0.0,64.8255, -124.8457,Canada
195925,2022,Northwest Territories,Females,Influenza and pneumonia ,2.0,64.8255, -124.8457,Canada
195929,2022,Northwest Territories,Females,Acute bronchitis and bronchiolitis ,0.0,64.8255, -124.8457,Canada
195933,2022,Northwest Territories,Females,Chronic lower respiratory diseases ,4.0,64.8255, -124.8457,Canada
195937,2022,Northwest Territories,Females,Pneumoconioses and chemical effects ,0.0,64.8255, -124.8457,Canada
195941,2022,Northwest Territories,Females,Pneumonitis due to solids and liquids ,1.0,64.8255, -124.8457,Canada
195945,2022,Northwest Territories,Females,Peptic ulcer ,0.0,64.8255, -124.8457,Canada
195949,2022,Northwest Territories,Females,Diseases of appendix ,0.0,64.8255, -124.8457,Canada
195953,2022,Northwest Territories,Females,Hernia ,0.0,64.8255, -124.8457,Canada
195957,2022,Northwest Territories,Females,Chronic liver disease and cirrhosis ,0.0,64.8255, -124.8457,Canada
195961,2022,Northwest Territories,Females,Cholelithiasis and other disorders of gallbladder ,0.0,64.8255, -124.8457,Canada
195965,2022,Northwest Territories,Females,"Nephritis, nephrotic syndrome and nephrosis ",4.0,64.8255, -124.8457,Canada
195969,2022,Northwest Territories,Females,Infections of kidney ,0.0,64.8255, -124.8457,Canada
195973,2022,Northwest Territories,Females,Inflammatory diseases of female pelvic organs ,0.0,64.8255, -124.8457,Canada
195977,2022,Northwest Territories,Females,"Pregnancy, childbirth and the puerperium ",0.0,64.8255, -124.8457,Canada
195981,2022,Northwest Territories,Females,Certain conditions originating in the perinatal period ,1.0,64.8255, -124.8457,Canada
195985,2022,Northwest Territories,Females,"Congenital malformations, deformations and chromosomal abnormalities ",0.0,64.8255, -124.8457,Canada
195989,2022,Northwest Territories,Females,COVID-19 ,7.0,64.8255, -124.8457,Canada
195993,2022,Northwest Territories,Females,Accidents (unintentional injuries) ,6.0,64.8255, -124.8457,Canada
195997,2022,Northwest Territories,Females,Intentional self-harm (suicide) ,5.0,64.8255, -124.8457,Canada
196001,2022,Northwest Territories,Females,Assault (homicide) ,0.0,64.8255, -124.8457,Canada
196005,2022,Northwest Territories,Females,Legal intervention ,0.0,64.8255, -124.8457,Canada
196009,2022,Northwest Territories,Females,Operations of war and their sequelae ,0.0,64.8255, -124.8457,Canada
196013,2022,Northwest Territories,Females,Complications of medical and surgical care ,1.0,64.8255, -124.8457,Canada
196017,2022,Northwest Territories,Females,Other causes of death,34.0,64.8255, -124.8457,Canada
196237,2022,Nunavut,Males,Salmonella infections ,0.0,70.2998, -83.1076,Canada
196241,2022,Nunavut,Males,Shigellosis and amoebiasis ,0.0,70.2998, -83.1076,Canada
196245,2022,Nunavut,Males,Tuberculosis ,1.0,70.2998, -83.1076,Canada
196249,2022,Nunavut,Males,Whooping cough ,0.0,70.2998, -83.1076,Canada
196253,2022,Nunavut,Males,Scarlet fever and erysipelas ,0.0,70.2998, -83.1076,Canada
196257,2022,Nunavut,Males,Meningococcal infection ,0.0,70.2998, -83.1076,Canada
196261,2022,Nunavut,Males,Sepsis ,1.0,70.2998, -83.1076,Canada
196265,2022,Nunavut,Males,Syphilis ,0.0,70.2998, -83.1076,Canada
196269,2022,Nunavut,Males,Acute poliomyelitis ,0.0,70.2998, -83.1076,Canada
196273,2022,Nunavut,Males,Arthropod-borne viral encephalitis ,0.0,70.2998, -83.1076,Canada
196277,2022,Nunavut,Males,Measles ,0.0,70.2998, -83.1076,Canada
196281,2022,Nunavut,Males,Viral hepatitis ,0.0,70.2998, -83.1076,Canada
196285,2022,Nunavut,Males,Human immunodeficiency virus ,0.0,70.2998, -83.1076,Canada
196289,2022,Nunavut,Males,Malaria ,0.0,70.2998, -83.1076,Canada
196293,2022,Nunavut,Males,Malignant neoplasms ,21.0,70.2998, -83.1076,Canada
196297,2022,Nunavut,Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour ",0.0,70.2998, -83.1076,Canada
196301,2022,Nunavut,Males,Anaemias ,0.0,70.2998, -83.1076,Canada
196305,2022,Nunavut,Males,Diabetes mellitus ,2.0,70.2998, -83.1076,Canada
196309,2022,Nunavut,Males,Nutritional deficiencies ,1.0,70.2998, -83.1076,Canada
196313,2022,Nunavut,Males,Meningitis ,1.0,70.2998, -83.1076,Canada
196317,2022,Nunavut,Males,Parkinson's disease ,0.0,70.2998, -83.1076,Canada
196321,2022,Nunavut,Males,Alzheimer's disease ,0.0,70.2998, -83.1076,Canada
196325,2022,Nunavut,Males,Diseases of heart ,16.0,70.2998, -83.1076,Canada
196329,2022,Nunavut,Males,Essential hypertension and hypertensive renal disease ,1.0,70.2998, -83.1076,Canada
196333,2022,Nunavut,Males,Cerebrovascular diseases ,5.0,70.2998, -83.1076,Canada
196337,2022,Nunavut,Males,Atherosclerosis ,0.0,70.2998, -83.1076,Canada
196341,2022,Nunavut,Males,Aortic aneurysm and dissection ,0.0,70.2998, -83.1076,Canada
196345,2022,Nunavut,Males,Influenza and pneumonia ,0.0,70.2998, -83.1076,Canada
196349,2022,Nunavut,Males,Acute bronchitis and bronchiolitis ,0.0,70.2998, -83.1076,Canada
196353,2022,Nunavut,Males,Chronic lower respiratory diseases ,10.0,70.2998, -83.1076,Canada
196357,2022,Nunavut,Males,Pneumoconioses and chemical effects ,0.0,70.2998, -83.1076,Canada
196361,2022,Nunavut,Males,Pneumonitis due to solids and liquids ,1.0,70.2998, -83.1076,Canada
196365,2022,Nunavut,Males,Peptic ulcer ,1.0,70.2998, -83.1076,Canada
196369,2022,Nunavut,Males,Diseases of appendix ,0.0,70.2998, -83.1076,Canada
196373,2022,Nunavut,Males,Hernia ,0.0,70.2998, -83.1076,Canada
196377,2022,Nunavut,Males,Chronic liver disease and cirrhosis ,1.0,70.2998, -83.1076,Canada
196381,2022,Nunavut,Males,Cholelithiasis and other disorders of gallbladder ,0.0,70.2998, -83.1076,Canada
196385,2022,Nunavut,Males,"Nephritis, nephrotic syndrome and nephrosis ",1.0,70.2998, -83.1076,Canada
196389,2022,Nunavut,Males,Infections of kidney ,0.0,70.2998, -83.1076,Canada
196393,2022,Nunavut,Males,Hyperplasia of prostate ,0.0,70.2998, -83.1076,Canada
196397,2022,Nunavut,Males,Certain conditions originating in the perinatal period ,1.0,70.2998, -83.1076,Canada
196401,2022,Nunavut,Males,"Congenital malformations, deformations and chromosomal abnormalities ",0.0,70.2998, -83.1076,Canada
196405,2022,Nunavut,Males,COVID-19 ,5.0,70.2998, -83.1076,Canada
196409,2022,Nunavut,Males,Accidents (unintentional injuries) ,8.0,70.2998, -83.1076,Canada
196413,2022,Nunavut,Males,Intentional self-harm (suicide) ,14.0,70.2998, -83.1076,Canada
196417,2022,Nunavut,Males,Assault (homicide) ,0.0,70.2998, -83.1076,Canada
196421,2022,Nunavut,Males,Legal intervention ,0.0,70.2998, -83.1076,Canada
196425,2022,Nunavut,Males,Operations of war and their sequelae ,0.0,70.2998, -83.1076,Canada
196429,2022,Nunavut,Males,Complications of medical and surgical care ,0.0,70.2998, -83.1076,Canada
196433,2022,Nunavut,Males,Other causes of death,36.0,70.2998, -83.1076,Canada
196441,2022,Nunavut,Females,Salmonella infections ,0.0,70.2998, -83.1076,Canada
196445,2022,Nunavut,Females,Shigellosis and amoebiasis ,0.0,70.2998, -83.1076,Canada
196449,2022,Nunavut,Females,Tuberculosis ,1.0,70.2998, -83.1076,Canada
196453,2022,Nunavut,Females,Whooping cough ,0.0,70.2998, -83.1076,Canada
196457,2022,Nunavut,Females,Scarlet fever and erysipelas ,0.0,70.2998, -83.1076,Canada
196461,2022,Nunavut,Females,Meningococcal infection ,0.0,70.2998, -83.1076,Canada
196465,2022,Nunavut,Females,Sepsis ,1.0,70.2998, -83.1076,Canada
196469,2022,Nunavut,Females,Syphilis ,0.0,70.2998, -83.1076,Canada
196473,2022,Nunavut,Females,Acute poliomyelitis ,0.0,70.2998, -83.1076,Canada
196477,2022,Nunavut,Females,Arthropod-borne viral encephalitis ,0.0,70.2998, -83.1076,Canada
196481,2022,Nunavut,Females,Measles ,0.0,70.2998, -83.1076,Canada
196485,2022,Nunavut,Females,Viral hepatitis ,0.0,70.2998, -83.1076,Canada
196489,2022,Nunavut,Females,Human immunodeficiency virus ,0.0,70.2998, -83.1076,Canada
196493,2022,Nunavut,Females,Malaria ,0.0,70.2998, -83.1076,Canada
196497,2022,Nunavut,Females,Malignant neoplasms ,22.0,70.2998, -83.1076,Canada
196501,2022,Nunavut,Females,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour ",0.0,70.2998, -83.1076,Canada
196505,2022,Nunavut,Females,Anaemias ,2.0,70.2998, -83.1076,Canada
196509,2022,Nunavut,Females,Diabetes mellitus ,1.0,70.2998, -83.1076,Canada
196513,2022,Nunavut,Females,Nutritional deficiencies ,0.0,70.2998, -83.1076,Canada
196517,2022,Nunavut,Females,Meningitis ,0.0,70.2998, -83.1076,Canada
196521,2022,Nunavut,Females,Parkinson's disease ,0.0,70.2998, -83.1076,Canada
196525,2022,Nunavut,Females,Alzheimer's disease ,0.0,70.2998, -83.1076,Canada
196529,2022,Nunavut,Females,Diseases of heart ,4.0,70.2998, -83.1076,Canada
196533,2022,Nunavut,Females,Essential hypertension and hypertensive renal disease ,0.0,70.2998, -83.1076,Canada
196537,2022,Nunavut,Females,Cerebrovascular diseases ,5.0,70.2998, -83.1076,Canada
196541,2022,Nunavut,Females,Atherosclerosis ,0.0,70.2998, -83.1076,Canada
196545,2022,Nunavut,Females,Aortic aneurysm and dissection ,0.0,70.2998, -83.1076,Canada
196549,2022,Nunavut,Females,Influenza and pneumonia ,1.0,70.2998, -83.1076,Canada
196553,2022,Nunavut,Females,Acute bronchitis and bronchiolitis ,0.0,70.2998, -83.1076,Canada
196557,2022,Nunavut,Females,Chronic lower respiratory diseases ,7.0,70.2998, -83.1076,Canada
196561,2022,Nunavut,Females,Pneumoconioses and chemical effects ,0.0,70.2998, -83.1076,Canada
196565,2022,Nunavut,Females,Pneumonitis due to solids and liquids ,0.0,70.2998, -83.1076,Canada
196569,2022,Nunavut,Females,Peptic ulcer ,0.0,70.2998, -83.1076,Canada
196573,2022,Nunavut,Females,Diseases of appendix ,0.0,70.2998, -83.1076,Canada
196577,2022,Nunavut,Females,Hernia ,0.0,70.2998, -83.1076,Canada
196581,2022,Nunavut,Females,Chronic liver disease and cirrhosis ,1.0,70.2998, -83.1076,Canada
196585,2022,Nunavut,Females,Cholelithiasis and other disorders of gallbladder ,0.0,70.2998, -83.1076,Canada
196589,2022,Nunavut,Females,"Nephritis, nephrotic syndrome and nephrosis ",0.0,70.2998, -83.1076,Canada
196593,2022,Nunavut,Females,Infections of kidney ,0.0,70.2998, -83.1076,Canada
196597,2022,Nunavut,Females,Inflammatory diseases of female pelvic organs ,0.0,70.2998, -83.1076,Canada
196601,2022,Nunavut,Females,"Pregnancy, childbirth and the puerperium ",1.0,70.2998, -83.1076,Canada
196605,2022,Nunavut,Females,Certain conditions originating in the perinatal period ,6.0,70.2998, -83.1076,Canada
196609,2022,Nunavut,Females,"Congenital malformations, deformations and chromosomal abnormalities ",1.0,70.2998, -83.1076,Canada
196613,2022,Nunavut,Females,COVID-19 ,2.0,70.2998, -83.1076,Canada
196617,2022,Nunavut,Females,Accidents (unintentional injuries) ,5.0,70.2998, -83.1076,Canada
196621,2022,Nunavut,Females,Intentional self-harm (suicide) ,10.0,70.2998, -83.1076,Canada
196625,2022,Nunavut,Females,Assault (homicide) ,0.0,70.2998, -83.1076,Canada
196629,2022,Nunavut,Females,Legal intervention ,0.0,70.2998, -83.1076,Canada
196633,2022,Nunavut,Females,Operations of war and their sequelae ,0.0,70.2998, -83.1076,Canada
196637,2022,Nunavut,Females,Complications of medical and surgical care ,0.0,70.2998, -83.1076,Canada
196641,2022,Nunavut,Females,Other causes of death,22.0,70.2998, -83.1076,Canada
197485,2023,Newfoundland and Labrador,Males,Salmonella infections ,0.0,53.1355, -57.6604,Canada
197489,2023,Newfoundland and Labrador,Males,Shigellosis and amoebiasis ,0.0,53.1355, -57.6604,Canada
197493,2023,Newfoundland and Labrador,Males,Tuberculosis ,0.0,53.1355, -57.6604,Canada
197497,2023,Newfoundland and Labrador,Males,Whooping cough ,0.0,53.1355, -57.6604,Canada
197501,2023,Newfoundland and Labrador,Males,Scarlet fever and erysipelas ,0.0,53.1355, -57.6604,Canada
197505,2023,Newfoundland and Labrador,Males,Meningococcal infection ,0.0,53.1355, -57.6604,Canada
197509,2023,Newfoundland and Labrador,Males,Sepsis ,38.0,53.1355, -57.6604,Canada
197513,2023,Newfoundland and Labrador,Males,Syphilis ,0.0,53.1355, -57.6604,Canada
197517,2023,Newfoundland and Labrador,Males,Acute poliomyelitis ,0.0,53.1355, -57.6604,Canada
197521,2023,Newfoundland and Labrador,Males,Arthropod-borne viral encephalitis ,0.0,53.1355, -57.6604,Canada
197525,2023,Newfoundland and Labrador,Males,Measles ,0.0,53.1355, -57.6604,Canada
197529,2023,Newfoundland and Labrador,Males,Viral hepatitis ,1.0,53.1355, -57.6604,Canada
197533,2023,Newfoundland and Labrador,Males,Human immunodeficiency virus ,1.0,53.1355, -57.6604,Canada
197537,2023,Newfoundland and Labrador,Males,Malaria ,0.0,53.1355, -57.6604,Canada
197541,2023,Newfoundland and Labrador,Males,Malignant neoplasms ,896.0,53.1355, -57.6604,Canada
197545,2023,Newfoundland and Labrador,Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour ",20.0,53.1355, -57.6604,Canada
197549,2023,Newfoundland and Labrador,Males,Anaemias ,7.0,53.1355, -57.6604,Canada
197553,2023,Newfoundland and Labrador,Males,Diabetes mellitus ,128.0,53.1355, -57.6604,Canada
197557,2023,Newfoundland and Labrador,Males,Nutritional deficiencies ,1.0,53.1355, -57.6604,Canada
197561,2023,Newfoundland and Labrador,Males,Meningitis ,1.0,53.1355, -57.6604,Canada
197565,2023,Newfoundland and Labrador,Males,Parkinson's disease ,42.0,53.1355, -57.6604,Canada
197569,2023,Newfoundland and Labrador,Males,Alzheimer's disease ,12.0,53.1355, -57.6604,Canada
197573,2023,Newfoundland and Labrador,Males,Diseases of heart ,611.0,53.1355, -57.6604,Canada
197577,2023,Newfoundland and Labrador,Males,Essential hypertension and hypertensive renal disease ,23.0,53.1355, -57.6604,Canada
197581,2023,Newfoundland and Labrador,Males,Cerebrovascular diseases ,142.0,53.1355, -57.6604,Canada
197585,2023,Newfoundland and Labrador,Males,Atherosclerosis ,1.0,53.1355, -57.6604,Canada
197589,2023,Newfoundland and Labrador,Males,Aortic aneurysm and dissection ,23.0,53.1355, -57.6604,Canada
197593,2023,Newfoundland and Labrador,Males,Influenza and pneumonia ,75.0,53.1355, -57.6604,Canada
197597,2023,Newfoundland and Labrador,Males,Acute bronchitis and bronchiolitis ,0.0,53.1355, -57.6604,Canada
197601,2023,Newfoundland and Labrador,Males,Chronic lower respiratory diseases ,154.0,53.1355, -57.6604,Canada
197605,2023,Newfoundland and Labrador,Males,Pneumoconioses and chemical effects ,4.0,53.1355, -57.6604,Canada
197609,2023,Newfoundland and Labrador,Males,Pneumonitis due to solids and liquids ,22.0,53.1355, -57.6604,Canada
197613,2023,Newfoundland and Labrador,Males,Peptic ulcer ,9.0,53.1355, -57.6604,Canada
197617,2023,Newfoundland and Labrador,Males,Diseases of appendix ,1.0,53.1355, -57.6604,Canada
197621,2023,Newfoundland and Labrador,Males,Hernia ,5.0,53.1355, -57.6604,Canada
197625,2023,Newfoundland and Labrador,Males,Chronic liver disease and cirrhosis ,57.0,53.1355, -57.6604,Canada
